0.766564193106,0.786573249129
0.157620300942,0.462196773722
0.672692611223,0.253831704718
0.711212761569,0.106208827927
0.0830507440233,0.18917154254
0.472722841214,0.656316829035
0.699678527965,0.0323135267957
0.459702052481,0.866428199665
0.124081089743,0.310479795458
0.233527896386,0.561393416359
0.862868216728,0.646970281476
0.0771942364358,0.818394639192
0.0540637842481,0.894027589832
0.155809209426,0.253780333723
0.305451007366,0.012006699354
0.390743832212,0.329156892266
0.0162891659669,0.78873428767
0.951164835794,0.525099025001
0.530077834652,0.801092240017
0.707097206463,0.724754095306
0.810543769839,0.477361933696
0.29088366644,0.294448363012
0.902096578811,0.134633637892
0.356302178107,0.163838217824
0.176160598458,0.5042738479
0.00428335078214,0.44478928289
0.348910020516,0.222176729145
0.0806753646848,0.0411079968256
0.581773930119,0.574850405963
0.739093123,0.345077613041
0.148730916214,0.0369521130315
