0.74003904028569,0.4145975188933918
0.9612726594656584,0.14940434784450463
0.29099318387167095,0.6346276400817102
0.5962903835050555,0.6923716336257328
0.42691301082247,0.5992739491597228
0.4267477525004769,0.05668920857868287
0.20327580390890632,0.3900450706337725
0.4010916441918383,0.030692241366304107
0.4364986218943939,0.0812055205116824
0.30388883673591593,0.5560121826093719
0.7342415904792902,0.29152657535961346
0.21878215996743533,0.2926702352250735
0.864286734155231,0.12240663546170583
0.3931821374068071,0.834601462816751
0.494670271172708,0.1278371156146767
0.31446638682808203,0.9944978344534694
0.37205367454102023,0.4181834010231029
0.6432861436303836,0.7044864731704545
0.28854456772904347,0.3506593592690487
0.7076856500582004,0.3100579701001913
0.22235445919092922,0.30966343705078225
0.18523310512507363,0.8028361655222735
0.049295838485722276,0.44801487631002057
0.28042603091202123,0.5499730123301817
0.36317759632546853,0.03893864427463767
0.9560844600883708,0.08381159254853476
